Date,Draw,Num1,Num2,Num3,Num4
2024-06-25,Day,6,7,5,5
2024-06-24,Night,2,9,9,9
2024-06-24,Day,9,0,5,3
2024-06-23,Night,0,7,8,5
2024-06-23,Day,5,2,7,4
2024-06-22,Night,7,1,5,1
2024-06-22,Day,8,5,4,2
2024-06-21,Night,7,1,6,1
2024-06-21,Day,8,7,5,0
2024-06-20,Night,4,4,1,2
2024-06-20,Day,8,9,4,7
2024-06-19,Night,8,9,6,3
2024-06-19,Day,7,9,8,5
2024-06-18,Night,9,6,8,2
2024-06-18,Day,7,0,3,4
2024-06-17,Night,9,3,4,2
2024-06-17,Day,4,9,0,6
2024-06-16,Night,0,7,7,1
2024-06-16,Day,7,7,0,0
2024-06-15,Night,7,7,6,8
2024-06-15,Day,0,0,1,6
2024-06-14,Night,1,9,6,5
2024-06-14,Day,3,4,5,6
2024-06-13,Night,5,9,9,3
2024-06-13,Day,1,6,6,1
2024-06-12,Night,7,0,6,1
2024-06-12,Day,7,2,3,9
2024-06-11,Night,6,3,1,4
2024-06-11,Day,1,2,3,7
2024-06-10,Night,8,9,0,7
2024-06-10,Day,2,0,5,1
2024-06-09,Night,8,2,1,3
2024-06-09,Day,3,9,7,4
2024-06-08,Night,8,8,7,6
2024-06-08,Day,3,8,4,5
2024-06-07,Night,1,1,5,4
2024-06-07,Day,7,3,4,4
2024-06-06,Night,9,4,5,1
2024-06-06,Day,5,2,5,8
2024-06-05,Night,1,4,8,4
2024-06-05,Day,1,3,4,1
2024-06-04,Night,8,7,9,6
2024-06-04,Day,8,7,9,0
2024-06-03,Night,7,4,9,6
2024-06-03,Day,3,0,7,2
2024-06-02,Night,0,5,1,0
2024-06-02,Day,9,7,3,8
2024-06-01,Night,7,3,6,2
2024-06-01,Day,7,7,0,4
2024-05-31,Night,7,2,1,9
2024-05-31,Day,3,6,9,2
2024-05-30,Night,8,1,2,8
2024-05-30,Day,9,3,9,0
2024-05-29,Night,2,4,0,1
2024-05-29,Day,5,2,6,7
2024-05-28,Night,2,2,8,2
2024-05-28,Day,1,9,0,1
2024-05-27,Night,4,4,5,2
2024-05-27,Day,5,2,4,3
2024-05-26,Night,4,8,2,4
2024-05-26,Day,4,2,0,3
2024-05-25,Night,3,5,2,1
2024-05-25,Day,3,0,7,2
2024-05-24,Night,1,9,5,4
2024-05-24,Day,7,2,9,6
2024-05-23,Night,3,7,3,1
2024-05-23,Day,0,0,5,8
2024-05-22,Night,9,5,2,0
2024-05-22,Day,9,5,4,4
2024-05-21,Night,7,0,6,2
2024-05-21,Day,3,5,6,4
2024-05-20,Night,2,5,5,0
2024-05-20,Day,6,6,6,4
2024-05-19,Night,0,3,5,1
2024-05-19,Day,7,7,1,6
2024-05-18,Night,9,6,7,1
2024-05-18,Day,1,4,3,6
2024-05-17,Night,8,1,8,2
2024-05-17,Day,1,3,6,4
2024-05-16,Night,3,3,2,5
2024-05-16,Day,0,1,8,4
2024-05-15,Night,4,4,5,9
2024-05-15,Day,1,9,9,9
2024-05-14,Night,0,5,7,5
2024-05-14,Day,7,0,4,6
2024-05-13,Night,8,9,5,9
2024-05-13,Day,5,6,6,7
2024-05-12,Night,7,8,4,1
2024-05-12,Day,2,6,9,5
2024-05-11,Night,7,0,2,1
2024-05-11,Day,8,8,3,8
2024-05-10,Night,6,4,4,4
2024-05-10,Day,4,4,7,8
2024-05-09,Night,6,7,9,4
2024-05-09,Day,4,6,5,2
2024-05-08,Night,6,8,0,9
2024-05-08,Day,7,3,5,8
2024-05-07,Night,0,9,0,2
2024-05-07,Day,8,5,5,7
2024-05-06,Night,8,1,7,9
2024-05-06,Day,0,4,6,6
2024-05-05,Night,9,2,5,1
2024-05-05,Day,8,7,0,9
2024-05-04,Night,1,1,1,1
2024-05-04,Day,4,4,6,7
2024-05-03,Night,4,2,0,3
2024-05-03,Day,7,4,0,6
2024-05-02,Night,3,5,2,6
2024-05-02,Day,2,5,4,3
2024-05-01,Night,2,8,5,7
2024-05-01,Day,7,0,0,5
2024-04-30,Night,0,3,8,6
2024-04-30,Day,0,7,5,5
2024-04-29,Night,0,8,4,1
2024-04-29,Day,3,4,3,1
2024-04-28,Night,6,0,5,9
2024-04-28,Day,4,1,4,9
2024-04-27,Night,4,7,3,5
2024-04-27,Day,9,9,1,5
2024-04-26,Night,8,3,2,3
2024-04-26,Day,7,0,7,6
2024-04-25,Night,2,9,4,6
2024-04-25,Day,9,3,8,3
2024-04-24,Night,6,5,6,0
2024-04-24,Day,0,9,9,6
2024-04-23,Night,1,1,9,0
2024-04-23,Day,7,3,6,8
2024-04-22,Night,7,4,8,3
2024-04-22,Day,6,7,3,9
2024-04-21,Night,5,1,2,0
2024-04-21,Day,0,0,4,8
2024-04-20,Night,1,2,7,7
2024-04-20,Day,8,4,3,2
2024-04-19,Night,8,6,8,9
2024-04-19,Day,2,0,3,4
2024-04-18,Night,9,4,2,4
2024-04-18,Day,2,0,8,8
2024-04-17,Night,5,4,2,7
2024-04-17,Day,8,5,3,1
2024-04-16,Night,4,9,0,7
2024-04-16,Day,8,2,5,4
2024-04-15,Night,8,1,6,7
2024-04-15,Day,2,5,3,0
2024-04-14,Night,1,8,8,3
2024-04-14,Day,8,7,0,7
2024-04-13,Night,8,2,9,3
2024-04-13,Day,9,8,3,5
2024-04-12,Night,0,0,0,9
2024-04-12,Day,1,2,5,8
2024-04-11,Night,4,0,6,9
2024-04-11,Day,9,9,9,8
2024-04-10,Night,5,3,9,3
2024-04-10,Day,7,8,9,7
2024-04-09,Night,5,1,3,6
2024-04-09,Day,2,1,3,3
2024-04-08,Night,1,3,5,9
2024-04-08,Day,3,8,8,3
2024-04-07,Night,9,9,7,8
2024-04-07,Day,0,7,9,3
2024-04-06,Night,3,2,1,6
2024-04-06,Day,6,6,9,8
2024-04-05,Night,1,7,0,8
2024-04-05,Day,5,0,6,0
2024-04-04,Night,6,8,5,2
2024-04-04,Day,1,6,4,8
2024-04-03,Night,3,9,0,4
2024-04-03,Day,5,9,3,3
2024-04-02,Night,9,8,6,2
2024-04-02,Day,9,1,9,6
2024-04-01,Night,5,8,4,8
2024-04-01,Day,3,3,6,0
2024-03-31,Night,7,1,7,3
2024-03-31,Day,1,6,5,5
2024-03-30,Night,8,0,9,7
2024-03-30,Day,6,3,4,2
2024-03-29,Night,4,9,2,6
2024-03-29,Day,4,3,6,6
2024-03-28,Night,7,1,6,4
2024-03-28,Day,5,2,7,4
2024-03-27,Night,8,8,2,9
2024-03-27,Day,7,0,2,7
2024-03-26,Night,4,8,2,9
2024-03-26,Day,3,4,4,3
2024-03-25,Night,8,6,2,1
2024-03-25,Day,5,4,2,5
2024-03-24,Night,8,9,3,6
2024-03-24,Day,7,1,3,0
2024-03-23,Night,7,7,0,9
2024-03-23,Day,5,0,4,8
2024-03-22,Night,0,4,0,0
2024-03-22,Day,3,6,8,6
2024-03-21,Night,0,3,7,8
2024-03-21,Day,0,1,3,3
2024-03-20,Night,7,0,2,4
2024-03-20,Day,2,9,7,4
2024-03-19,Night,3,1,0,2
2024-03-19,Day,4,5,6,4
2024-03-18,Night,5,4,5,7
2024-03-18,Day,8,7,0,6
2024-03-17,Night,7,9,2,0
2024-03-17,Day,9,8,8,0
2024-03-16,Night,4,1,4,7
2024-03-16,Day,2,1,2,3
2024-03-15,Night,7,1,3,5
2024-03-15,Day,3,5,3,0
2024-03-14,Night,1,1,3,1
2024-03-14,Day,6,9,4,1
2024-03-13,Night,4,8,2,7
2024-03-13,Day,1,8,1,9
2024-03-12,Night,2,7,7,6
2024-03-12,Day,9,4,4,2
2024-03-11,Night,8,9,7,2
2024-03-11,Day,0,4,9,2
2024-03-10,Night,6,3,5,7
2024-03-10,Day,0,9,3,8
2024-03-09,Night,8,9,7,7
2024-03-09,Day,8,3,8,2
2024-03-08,Night,1,2,7,7
2024-03-08,Day,8,3,6,4
2024-03-07,Night,9,6,3,9
2024-03-07,Day,9,8,0,5
2024-03-06,Night,9,3,1,9
2024-03-06,Day,9,6,1,8
2024-03-05,Night,0,3,9,9
2024-03-05,Day,3,8,8,0
2024-03-04,Night,0,7,3,8
2024-03-04,Day,2,2,5,5
2024-03-03,Night,6,5,9,8
2024-03-03,Day,6,5,7,7
2024-03-02,Night,8,8,6,2
2024-03-02,Day,0,1,0,8
2024-03-01,Night,0,1,6,2
2024-03-01,Day,8,6,0,1
2024-02-29,Night,5,5,9,2
2024-02-29,Day,2,2,3,5
2024-02-28,Night,0,3,0,4
2024-02-28,Day,6,9,7,6
2024-02-27,Night,4,6,2,4
2024-02-27,Day,2,3,6,4
2024-02-26,Night,8,7,7,5
2024-02-26,Day,0,2,9,3
2024-02-25,Night,3,4,2,7
2024-02-25,Day,4,2,4,3
2024-02-24,Night,7,8,1,6
2024-02-24,Day,3,9,2,6
2024-02-23,Night,9,9,2,6
2024-02-23,Day,1,3,3,1
2024-02-22,Night,3,2,5,4
2024-02-22,Day,7,5,4,9
2024-02-21,Night,2,0,0,0
2024-02-21,Day,3,5,7,7
2024-02-20,Night,1,5,1,4
2024-02-20,Day,6,8,1,2
2024-02-19,Night,4,9,8,8
2024-02-19,Day,3,0,5,6
2024-02-18,Night,9,3,3,6
2024-02-18,Day,0,3,1,4
2024-02-17,Night,6,8,0,0
2024-02-17,Day,4,3,1,6
2024-02-16,Night,1,3,5,1
2024-02-16,Day,4,6,8,5
2024-02-15,Night,8,6,5,6
2024-02-15,Day,0,1,9,6
2024-02-14,Night,2,5,7,4
2024-02-14,Day,1,6,9,3
2024-02-13,Night,1,6,8,0
2024-02-13,Day,6,6,9,6
2024-02-12,Night,8,5,6,8
2024-02-12,Day,7,8,2,0
2024-02-11,Night,5,2,3,6
2024-02-11,Day,5,9,8,2
2024-02-10,Night,3,4,4,2
2024-02-10,Day,3,5,5,6
2024-02-09,Night,6,6,2,2
2024-02-09,Day,5,5,1,4
2024-02-08,Night,2,6,6,7
2024-02-08,Day,2,2,9,0
2024-02-07,Night,2,3,6,3
2024-02-07,Day,5,3,5,3
2024-02-06,Night,0,3,3,9
2024-02-06,Day,3,6,8,0
2024-02-05,Night,3,4,7,6
2024-02-05,Day,0,1,3,4
2024-02-04,Night,8,6,1,4
2024-02-04,Day,0,9,1,9
2024-02-03,Night,1,2,2,0
2024-02-03,Day,7,0,4,2
2024-02-02,Night,5,8,4,4
2024-02-02,Day,9,3,2,8
2024-02-01,Night,5,7,0,9
2024-02-01,Day,8,7,3,0
2024-01-31,Night,1,2,3,3
2024-01-31,Day,9,5,9,7
2024-01-30,Night,5,1,7,4
2024-01-30,Day,6,8,2,4
2024-01-29,Night,8,8,1,9
2024-01-29,Day,7,1,2,9
2024-01-28,Night,0,7,5,4
2024-01-28,Day,1,8,6,1
2024-01-27,Night,8,8,4,4
2024-01-27,Day,3,1,6,8
2024-01-26,Night,8,5,4,0
2024-01-26,Day,5,6,6,5
2024-01-25,Night,1,4,1,8
2024-01-25,Day,6,6,7,3
2024-01-24,Night,3,2,4,9
2024-01-24,Day,5,9,0,6
2024-01-23,Night,3,9,3,7
2024-01-23,Day,3,4,1,2
2024-01-22,Night,2,7,8,3
2024-01-22,Day,3,7,3,7
2024-01-21,Night,8,0,9,0
2024-01-21,Day,1,3,6,8
2024-01-20,Night,4,9,7,5
2024-01-20,Day,7,9,3,5
2024-01-19,Night,2,4,6,1
2024-01-19,Day,9,4,3,6
2024-01-18,Night,1,9,8,5
2024-01-18,Day,3,7,2,1
2024-01-17,Night,1,8,7,0
2024-01-17,Day,8,5,4,6
2024-01-16,Night,4,2,2,9
2024-01-16,Day,1,2,4,9
2024-01-15,Night,8,7,8,8
2024-01-15,Day,9,2,7,2
2024-01-14,Night,8,3,7,4
2024-01-14,Day,7,1,1,4
2024-01-13,Night,2,6,1,2
2024-01-13,Day,1,1,4,1
2024-01-12,Night,6,5,2,8
2024-01-12,Day,0,3,5,4
2024-01-11,Night,9,6,5,8
2024-01-11,Day,5,3,7,9
2024-01-10,Night,5,5,0,3
2024-01-10,Day,1,0,5,5
2024-01-09,Night,4,2,0,6
2024-01-09,Day,3,0,2,3
2024-01-08,Night,5,7,7,8
2024-01-08,Day,5,2,9,0
2024-01-07,Night,8,7,0,0
2024-01-07,Day,3,1,2,4
2024-01-06,Night,4,9,3,3
2024-01-06,Day,6,7,7,5
2024-01-05,Night,4,6,0,5
2024-01-05,Day,0,1,1,1
2024-01-04,Night,2,9,2,8
2024-01-04,Day,7,7,4,5
2024-01-03,Night,4,0,8,8
2024-01-03,Day,9,9,5,0
2024-01-02,Night,4,4,1,1
2024-01-02,Day,2,7,9,2
2024-01-01,Night,6,5,7,5
2024-01-01,Day,2,0,6,8
2023-12-31,Night,0,6,7,9
2023-12-31,Day,2,9,2,8
2023-12-30,Night,3,1,3,7
2023-12-30,Day,3,3,8,8
2023-12-29,Night,4,3,7,4
2023-12-29,Day,2,0,3,0
2023-12-28,Night,3,1,4,9
2023-12-28,Day,6,9,2,1
2023-12-27,Night,1,0,7,6
2023-12-27,Day,5,7,7,6
2023-12-26,Night,6,4,9,7
2023-12-26,Day,4,0,4,8
2023-12-25,Night,4,1,7,4
2023-12-25,Day,7,7,6,0
2023-12-24,Night,1,3,2,1
2023-12-24,Day,6,4,1,7
2023-12-23,Night,6,4,8,1
2023-12-23,Day,4,6,5,6
2023-12-22,Night,8,0,4,2
2023-12-22,Day,6,7,5,0
2023-12-21,Night,2,9,4,7
2023-12-21,Day,6,5,9,0
2023-12-20,Night,6,8,9,6
2023-12-20,Day,4,1,3,4
2023-12-19,Night,7,8,5,5
2023-12-19,Day,6,5,1,8
2023-12-18,Night,8,9,5,0
2023-12-18,Day,8,4,5,5
2023-12-17,Night,7,9,3,8
2023-12-17,Day,5,8,8,3
2023-12-16,Night,1,1,7,9
2023-12-16,Day,5,9,6,4
2023-12-15,Night,1,1,8,8
2023-12-15,Day,6,5,2,0
2023-12-14,Night,4,5,1,9
2023-12-14,Day,3,6,1,0
2023-12-13,Night,2,9,2,8
2023-12-13,Day,3,5,5,8
2023-12-12,Night,0,3,3,7
2023-12-12,Day,9,2,8,7
2023-12-11,Night,8,0,9,5
2023-12-11,Day,1,2,1,3
2023-12-10,Night,8,4,3,2
2023-12-10,Day,0,3,3,8
2023-12-09,Night,8,7,3,7
2023-12-09,Day,4,9,9,9
2023-12-08,Night,3,9,4,9
2023-12-08,Day,2,7,1,2
2023-12-07,Night,6,1,9,0
2023-12-07,Day,5,9,8,2
2023-12-06,Night,5,4,3,4
2023-12-06,Day,9,2,0,6
2023-12-05,Night,9,9,1,2
2023-12-05,Day,3,8,3,3
2023-12-04,Night,6,9,0,9
2023-12-04,Day,3,0,3,0
2023-12-03,Night,7,1,5,3
2023-12-03,Day,6,5,8,1
2023-12-02,Night,8,9,6,5
2023-12-02,Day,0,6,2,6
2023-12-01,Night,3,6,3,3
2023-12-01,Day,5,7,5,1
2023-11-30,Night,0,2,8,6
2023-11-30,Day,0,6,7,8
2023-11-29,Night,8,3,0,7
2023-11-29,Day,3,4,4,9
2023-11-28,Night,1,0,1,7
2023-11-28,Day,5,7,6,1
2023-11-27,Night,4,0,3,9
2023-11-27,Day,6,7,8,5
2023-11-26,Night,9,7,1,9
2023-11-26,Day,5,2,7,9
2023-11-25,Night,7,1,7,2
2023-11-25,Day,0,5,7,2
2023-11-24,Night,0,1,2,6
2023-11-24,Day,7,8,1,1
2023-11-23,Night,6,4,4,2
2023-11-23,Day,8,2,4,4
2023-11-22,Night,7,9,3,6
2023-11-22,Day,9,0,5,1
2023-11-21,Night,8,4,6,5
2023-11-21,Day,0,5,0,9
2023-11-20,Night,1,4,8,5
2023-11-20,Day,4,3,3,9
2023-11-19,Night,8,7,5,8
2023-11-19,Day,3,7,1,6
2023-11-18,Night,6,1,3,2
2023-11-18,Day,7,2,8,3
2023-11-17,Night,2,0,7,3
2023-11-17,Day,6,6,4,8
2023-11-16,Night,6,3,4,7
2023-11-16,Day,0,5,6,1
2023-11-15,Night,0,6,8,2
2023-11-15,Day,7,9,2,5
2023-11-14,Night,4,6,8,5
2023-11-14,Day,4,6,4,6
2023-11-13,Night,0,9,9,5
2023-11-13,Day,4,7,2,1
2023-11-12,Night,6,7,9,5
2023-11-12,Day,2,4,2,0
2023-11-11,Night,5,6,3,1
2023-11-11,Day,1,6,0,1
2023-11-10,Night,1,6,2,8
2023-11-10,Day,2,2,8,7
2023-11-09,Night,2,1,0,7
2023-11-09,Day,8,8,7,4
2023-11-08,Night,4,4,9,6
2023-11-08,Day,3,4,6,2
2023-11-07,Night,3,9,9,7
2023-11-07,Day,6,6,4,4
2023-11-06,Night,2,3,5,3
2023-11-06,Day,0,2,2,4
2023-11-05,Night,0,8,8,4
2023-11-05,Day,9,7,1,1
2023-11-04,Night,0,2,9,6
2023-11-04,Day,1,6,0,9
2023-11-03,Night,5,4,4,9
2023-11-03,Day,1,4,8,3
2023-11-02,Night,8,7,7,4
2023-11-02,Day,3,6,2,5
2023-11-01,Night,5,7,5,1
2023-11-01,Day,0,1,0,5
2023-10-31,Night,9,8,0,0
2023-10-31,Day,4,3,3,6
2023-10-30,Night,1,7,7,4
2023-10-30,Day,6,6,1,8
2023-10-29,Night,1,7,8,2
2023-10-29,Day,0,4,3,7
2023-10-28,Night,3,6,9,8
2023-10-28,Day,1,8,7,8
2023-10-27,Night,0,4,5,1
2023-10-27,Day,2,2,0,2
2023-10-26,Night,9,8,4,2
2023-10-26,Day,9,4,3,0
2023-10-25,Night,8,0,5,4
2023-10-25,Day,7,8,6,9
2023-10-24,Night,6,7,4,0
2023-10-24,Day,4,8,1,4
2023-10-23,Night,2,7,1,0
2023-10-23,Day,4,1,1,7
2023-10-22,Night,2,9,8,7
2023-10-22,Day,1,6,7,0
2023-10-21,Night,6,8,9,7
2023-10-21,Day,9,2,7,0
2023-10-20,Night,9,3,3,2
2023-10-20,Day,7,4,2,6
2023-10-19,Night,0,9,8,2
2023-10-19,Day,9,4,8,7
2023-10-18,Night,7,0,2,4
2023-10-18,Day,8,6,4,2
2023-10-17,Night,9,8,3,4
2023-10-17,Day,8,0,7,9
2023-10-16,Night,9,2,7,4
2023-10-16,Day,3,9,2,3
2023-10-15,Night,2,2,1,3
2023-10-15,Day,5,2,5,2
2023-10-14,Night,9,1,0,3
2023-10-14,Day,6,4,6,5
2023-10-13,Night,0,6,9,7
2023-10-13,Day,3,1,3,1
2023-10-12,Night,9,7,0,8
2023-10-12,Day,3,1,0,8
2023-10-11,Night,4,7,2,1
2023-10-11,Day,9,2,3,0
2023-10-10,Night,6,6,5,5
2023-10-10,Day,6,9,3,0
2023-10-09,Night,7,9,4,2
2023-10-09,Day,3,7,1,0
2023-10-08,Night,8,0,8,2
2023-10-08,Day,0,6,4,0
2023-10-07,Night,1,7,3,8
2023-10-07,Day,0,8,7,7
2023-10-06,Night,3,3,4,3
2023-10-06,Day,1,0,9,1
2023-10-05,Night,7,7,5,3
2023-10-05,Day,4,1,7,3
2023-10-04,Night,2,1,8,9
2023-10-04,Day,5,0,8,4
2023-10-03,Night,2,4,6,7
2023-10-03,Day,9,3,7,6
2023-10-02,Night,7,0,6,9
2023-10-02,Day,4,0,4,1
2023-10-01,Night,2,6,8,2
2023-10-01,Day,3,6,7,5
2023-09-30,Night,7,5,2,4
2023-09-30,Day,4,5,5,0
2023-09-29,Night,9,5,4,8
2023-09-29,Day,7,4,9,5
2023-09-28,Night,0,2,7,2
2023-09-28,Day,1,5,8,4
2023-09-27,Night,6,7,4,8
2023-09-27,Day,3,6,5,0
2023-09-26,Night,1,6,6,9
2023-09-26,Day,7,1,1,1
2023-09-25,Night,3,1,4,9
2023-09-25,Day,1,5,1,4
2023-09-24,Night,0,6,1,5
2023-09-24,Day,7,9,3,9
2023-09-23,Night,3,7,2,5
2023-09-23,Day,9,1,5,8
2023-09-22,Night,1,3,2,0
2023-09-22,Day,3,8,2,8
2023-09-21,Night,4,6,9,0
2023-09-21,Day,9,6,1,1
2023-09-20,Night,0,9,1,1
2023-09-20,Day,1,3,9,6
2023-09-19,Night,4,5,8,5
2023-09-19,Day,5,1,2,8
2023-09-18,Night,9,9,3,2
2023-09-18,Day,3,8,3,9
2023-09-17,Night,9,0,2,1
2023-09-17,Day,4,6,1,2
2023-09-16,Night,5,6,6,4
2023-09-16,Day,6,8,9,3
2023-09-15,Night,0,7,7,0
2023-09-15,Day,0,4,4,8
2023-09-14,Night,0,1,7,7
2023-09-14,Day,8,5,1,0
2023-09-13,Night,2,6,5,3
2023-09-13,Day,8,4,5,6
2023-09-12,Night,6,4,4,4
2023-09-12,Day,2,8,0,6
2023-09-11,Night,8,9,6,9
2023-09-11,Day,2,3,2,6
2023-09-10,Night,4,7,4,0
2023-09-10,Day,7,5,6,1
2023-09-09,Night,6,0,5,5
2023-09-09,Day,6,8,3,6
2023-09-08,Night,5,0,0,8
2023-09-08,Day,7,2,8,9
2023-09-07,Night,1,0,4,2
2023-09-07,Day,4,4,5,3
2023-09-06,Night,7,4,5,3
2023-09-06,Day,5,3,4,4
2023-09-05,Night,1,7,0,0
2023-09-05,Day,6,7,5,6
2023-09-04,Night,5,6,3,6
2023-09-04,Day,8,8,7,9
2023-09-03,Night,1,5,7,2
2023-09-03,Day,5,4,1,6
2023-09-02,Night,5,9,1,4
2023-09-02,Day,9,6,5,0
2023-09-01,Night,8,5,5,3
2023-09-01,Day,2,1,0,6
2023-08-31,Night,1,3,0,4
2023-08-31,Day,4,8,2,3
2023-08-30,Night,9,5,6,0
2023-08-30,Day,9,1,0,3
2023-08-29,Night,4,1,2,9
2023-08-29,Day,7,0,3,4
2023-08-28,Night,2,4,1,2
2023-08-28,Day,9,3,5,1
2023-08-27,Night,0,9,9,1
2023-08-27,Day,5,5,3,7
2023-08-26,Night,8,1,7,7
2023-08-26,Day,2,1,5,2
2023-08-25,Night,5,9,9,1
2023-08-25,Day,8,5,6,6
2023-08-24,Night,3,4,3,4
2023-08-24,Day,4,7,3,1
2023-08-23,Night,2,6,3,0
2023-08-23,Day,3,1,7,7
2023-08-22,Night,0,6,9,6
2023-08-22,Day,3,3,1,2
2023-08-21,Night,7,1,6,9
2023-08-21,Day,5,7,7,9
2023-08-20,Night,2,9,6,2
2023-08-20,Day,9,2,6,7
2023-08-19,Night,9,0,9,1
2023-08-19,Day,6,1,2,2
2023-08-18,Night,9,1,9,2
2023-08-18,Day,1,9,4,8
2023-08-17,Night,6,8,1,1
2023-08-17,Day,2,1,7,0
2023-08-16,Night,5,5,3,3
2023-08-16,Day,1,3,5,8
2023-08-15,Night,7,6,7,5
2023-08-15,Day,9,7,7,4
2023-08-14,Night,2,4,9,1
2023-08-14,Day,4,3,0,0
2023-08-13,Night,3,4,1,2
2023-08-13,Day,6,2,8,8
2023-08-12,Night,0,7,2,8
2023-08-12,Day,6,0,7,5
2023-08-11,Night,1,0,8,8
2023-08-11,Day,5,5,0,5
2023-08-10,Night,8,5,7,0
2023-08-10,Day,8,8,9,3
2023-08-09,Night,3,5,7,3
2023-08-09,Day,6,3,0,6
2023-08-08,Night,6,3,8,5
2023-08-08,Day,3,4,0,1
2023-08-07,Night,9,2,6,9
2023-08-07,Day,8,7,1,1
2023-08-06,Night,2,4,6,1
2023-08-06,Day,1,4,3,9
2023-08-05,Night,5,6,9,9
2023-08-05,Day,5,5,6,7
2023-08-04,Night,3,9,1,3
2023-08-04,Day,8,1,5,5
2023-08-03,Night,9,7,9,4
2023-08-03,Day,1,1,1,6
2023-08-02,Night,0,5,6,4
2023-08-02,Day,8,2,0,6
2023-08-01,Night,9,8,2,2
2023-08-01,Day,3,8,3,9
2023-07-31,Night,7,9,9,4
2023-07-31,Day,7,8,8,6
2023-07-30,Night,1,1,2,3
2023-07-30,Day,0,8,1,0
2023-07-29,Night,9,8,8,4
2023-07-29,Day,9,1,6,1
2023-07-28,Night,0,6,7,7
2023-07-28,Day,4,9,1,9
2023-07-27,Night,1,2,6,7
2023-07-27,Day,8,4,2,2
2023-07-26,Night,9,4,0,9
2023-07-26,Day,2,3,7,8
2023-07-25,Night,1,1,0,3
2023-07-25,Day,1,1,8,1
2023-07-24,Night,1,0,9,0
2023-07-24,Day,9,7,6,3
2023-07-23,Night,6,7,1,0
2023-07-23,Day,9,1,1,1
2023-07-22,Night,9,5,5,3
2023-07-22,Day,2,1,9,8
2023-07-21,Night,1,1,7,1
2023-07-21,Day,6,4,0,7
2023-07-20,Night,9,3,8,7
2023-07-20,Day,9,9,4,4
2023-07-19,Night,9,8,4,7
2023-07-19,Day,1,3,7,9
2023-07-18,Night,3,7,3,0
2023-07-18,Day,0,5,1,3
2023-07-17,Night,2,5,6,7
2023-07-17,Day,5,5,8,4
2023-07-16,Night,3,1,2,0
2023-07-16,Day,6,7,2,0
2023-07-15,Night,5,6,8,8
2023-07-15,Day,6,2,6,9
2023-07-14,Night,1,6,1,2
2023-07-14,Day,9,8,5,0
2023-07-13,Night,3,7,4,3
2023-07-13,Day,6,8,7,9
2023-07-12,Night,9,3,4,4
2023-07-12,Day,5,1,3,7
2023-07-11,Night,0,7,4,3
2023-07-11,Day,3,4,6,2
2023-07-10,Night,3,5,5,9
2023-07-10,Day,7,1,9,0
2023-07-09,Night,3,3,8,5
2023-07-09,Day,2,4,5,0
2023-07-08,Night,2,7,6,3
2023-07-08,Day,2,5,0,7
2023-07-07,Night,0,2,0,0
2023-07-07,Day,4,9,6,2
2023-07-06,Night,7,1,0,1
2023-07-06,Day,1,7,2,1
2023-07-05,Night,5,3,3,3
2023-07-05,Day,8,4,6,2
2023-07-04,Night,0,4,2,4
2023-07-04,Day,0,8,8,2
2023-07-03,Night,3,9,3,8
2023-07-03,Day,7,8,7,2
2023-07-02,Night,8,3,7,3
2023-07-02,Day,0,8,3,0
2023-07-01,Night,0,6,9,9
2023-07-01,Day,4,3,4,5
2023-06-30,Night,8,7,2,4
2023-06-30,Day,3,3,7,4
2023-06-29,Night,0,6,6,8
2023-06-29,Day,1,2,3,4
2023-06-28,Night,3,5,0,3
2023-06-28,Day,9,5,3,5
2023-06-27,Night,6,9,3,9
2023-06-27,Day,4,3,0,2
2023-06-26,Night,3,0,1,6
2023-06-26,Day,3,5,3,3
2023-06-25,Night,6,1,5,7
2023-06-25,Day,6,7,8,6
2023-06-24,Night,1,4,9,9
2023-06-24,Day,9,4,5,9
2023-06-23,Night,5,5,5,4
2023-06-23,Day,4,1,4,5
2023-06-22,Night,2,7,2,3
2023-06-22,Day,3,5,7,1
2023-06-21,Night,6,1,2,1
2023-06-21,Day,9,3,1,7
2023-06-20,Night,7,3,1,4
2023-06-20,Day,6,7,8,7
2023-06-19,Night,4,7,4,5
2023-06-19,Day,3,8,4,2
2023-06-18,Night,2,6,5,0
2023-06-18,Day,4,8,7,3
2023-06-17,Night,4,7,3,4
2023-06-17,Day,7,5,7,6
2023-06-16,Night,5,8,5,6
2023-06-16,Day,7,0,8,9
2023-06-15,Night,7,8,6,1
2023-06-15,Day,9,4,7,7
2023-06-14,Night,1,4,8,2
2023-06-14,Day,3,5,3,9
2023-06-13,Night,9,0,2,6
2023-06-13,Day,9,7,6,1
2023-06-12,Night,7,0,1,3
2023-06-12,Day,3,3,1,0
2023-06-11,Night,1,7,0,7
2023-06-11,Day,2,0,6,8
2023-06-10,Night,1,3,3,6
2023-06-10,Day,3,1,2,2
2023-06-09,Night,8,3,1,4
2023-06-09,Day,4,7,4,2
2023-06-08,Night,0,3,7,3
2023-06-08,Day,1,0,6,8
2023-06-07,Night,3,2,7,4
2023-06-07,Day,9,2,5,9
2023-06-06,Night,5,5,2,5
2023-06-06,Day,4,8,2,3
2023-06-05,Night,5,5,4,0
2023-06-05,Day,9,3,7,5
2023-06-04,Night,9,5,2,8
2023-06-04,Day,3,7,7,9
2023-06-03,Night,5,8,6,1
